method,method_label,metric,rate,median,q10,q90
simclr_z,InfoNCE critic space z,fine_increment_retention,2.173682907048934,0.23689443033360108,0.23515130361693964,0.23773303654815536
simclr_z,InfoNCE critic space z,fine_increment_retention,2.2051855578757302,0.24070130582059163,0.23893476543921188,0.24155154155147912
simclr_z,InfoNCE critic space z,fine_increment_retention,2.2366882087025264,0.24450818130758212,0.2427182272614841,0.24537004655480282
simclr_z,InfoNCE critic space z,fine_increment_retention,2.2681908595293225,0.24831505679457266,0.24650168908375628,0.2491885515581266
simclr_z,InfoNCE critic space z,fine_increment_retention,2.2996935103561187,0.2521219322815632,0.2502851509060285,0.25300705656145034
simclr_z,InfoNCE critic space z,fine_increment_retention,2.331196161182915,0.25592880776855376,0.2540686127283007,0.25682556156477404
simclr_z,InfoNCE critic space z,fine_increment_retention,2.362698812009711,0.2597356832555443,0.25785207455057296,0.2606440665680978
simclr_z,InfoNCE critic space z,fine_increment_retention,2.394201462836507,0.26354255874253485,0.2616355363728452,0.26446257157142156
simclr_z,InfoNCE critic space z,fine_increment_retention,2.4257041136633033,0.2673494342295254,0.2654189981951174,0.26828107657474526
simclr_z,InfoNCE critic space z,fine_increment_retention,2.4572067644900994,0.27115630971651594,0.2692024600173896,0.272099581578069
simclr_z,InfoNCE critic space z,fine_increment_retention,2.4887094153168956,0.2749631852035065,0.27298592183966186,0.2759180865813928
simclr_z,InfoNCE critic space z,fine_increment_retention,2.5202120661436918,0.27877006069049703,0.2767693836619341,0.27973659158471653
simclr_z,InfoNCE critic space z,fine_increment_retention,2.551714716970488,0.2825769361774876,0.2805528454842063,0.28355509658804023
simclr_z,InfoNCE critic space z,fine_increment_retention,2.583217367797284,0.2863838116644781,0.2843363073064785,0.287373601591364
simclr_z,InfoNCE critic space z,fine_increment_retention,2.61472001862408,0.2901906871514687,0.2881197691287507,0.29119210659468775
simclr_z,InfoNCE critic space z,fine_increment_retention,2.6462226694508764,0.2939975626384592,0.29190323095102294,0.29501061159801145
simclr_z,InfoNCE critic space z,fine_increment_retention,2.6777253202776725,0.29780443812544977,0.2956866927732952,0.2988291166013352
simclr_z,InfoNCE critic space z,fine_increment_retention,2.7092279711044687,0.3016113136124403,0.2994701545955674,0.30264762160465897
simclr_z,InfoNCE critic space z,fine_increment_retention,2.740730621931265,0.3054181890994308,0.3032536164178396,0.30646612660798267
simclr_z,InfoNCE critic space z,fine_increment_retention,2.772233272758061,0.30922506458642135,0.30703707824011184,0.3102846316113064
simclr_z,InfoNCE critic space z,fine_increment_retention,2.803735923584857,0.3130319400734119,0.3108205400623841,0.3141031366146302
simclr_z,InfoNCE critic space z,fine_increment_retention,2.8352385744116533,0.31683881556040244,0.3146040018846563,0.3179216416179539
simclr_z,InfoNCE critic space z,fine_increment_retention,2.8667412252384494,0.320645691047393,0.3183874637069285,0.32174014662127765
simclr_z,InfoNCE critic space z,fine_increment_retention,2.8982438760652456,0.32445256653438354,0.32217092552920074,0.3255586516246014
simclr_z,InfoNCE critic space z,fine_increment_retention,2.9297465268920417,0.3282594420213741,0.3259543873514729,0.3293771566279251
simclr_z,InfoNCE critic space z,fine_increment_retention,2.961249177718838,0.33206631750836463,0.32973784917374516,0.33319566163124886
simclr_z,InfoNCE critic space z,fine_increment_retention,2.992751828545634,0.3358731929953552,0.3335213109960174,0.3370141666345726
simclr_z,InfoNCE critic space z,fine_increment_retention,3.0242544793724297,0.33968006848234567,0.3373047728182896,0.34083267163789627
simclr_z,InfoNCE critic space z,fine_increment_retention,3.055757130199226,0.34348694396933616,0.34108823464056176,0.3446511766412201
simclr_z,InfoNCE critic space z,fine_increment_retention,3.087259781026022,0.3472938194563268,0.34487169646283405,0.3484696816445438
simclr_z,InfoNCE critic space z,fine_increment_retention,3.118762431852818,0.3511006949433173,0.3486551582851062,0.3522881866478676
simclr_z,InfoNCE critic space z,fine_increment_retention,3.1502650826796144,0.35490757043030785,0.3524386201073785,0.35610669165119124
simclr_z,InfoNCE critic space z,fine_increment_retention,3.1817677335064105,0.3590439148340736,0.35659605780839326,0.3602743605999567
simclr_z,InfoNCE critic space z,fine_increment_retention,3.2132703843332067,0.36325480634909596,0.360794489906445,0.36448755697621077
simclr_z,InfoNCE critic space z,fine_increment_retention,3.244773035160003,0.36746569786411826,0.36499292200449673,0.3687007533524648
simclr_z,InfoNCE critic space z,fine_increment_retention,3.276275685986799,0.3716765893791406,0.3691913541025485,0.3729139497287189
simclr_z,InfoNCE critic space z,fine_increment_retention,3.307778336813595,0.3758874808941629,0.37338978620060026,0.377127146104973
simclr_z,InfoNCE critic space z,fine_increment_retention,3.3392809876403913,0.38009837240918526,0.37758821829865197,0.381340342481227
simclr_z,InfoNCE critic space z,fine_increment_retention,3.3707836384671874,0.3843092639242076,0.38178665039670373,0.38555353885748106
simclr_z,InfoNCE critic space z,fine_increment_retention,3.4022862892939836,0.3885201554392299,0.38598508249475544,0.3897667352337351
simclr_z,InfoNCE critic space z,fine_increment_retention,3.4337889401207797,0.39273104695425226,0.3901835145928072,0.3939799316099892
simclr_z,InfoNCE critic space z,fine_increment_retention,3.465291590947576,0.39694193846927456,0.3943819466908589,0.39819312798624323
simclr_z,InfoNCE critic space z,fine_increment_retention,3.496794241774372,0.4011528299842969,0.39858037878891067,0.40240632436249735
simclr_z,InfoNCE critic space z,fine_increment_retention,3.528296892601168,0.4053637214993192,0.4027788108869624,0.40661952073875135
simclr_z,InfoNCE critic space z,fine_increment_retention,3.5597995434279643,0.40957461301434156,0.40697724298501414,0.4108327171150054
simclr_z,InfoNCE critic space z,fine_increment_retention,3.5913021942547605,0.4137855045293639,0.41117567508306585,0.4150459134912595
simclr_z,InfoNCE critic space z,fine_increment_retention,3.6228048450815566,0.4179963960443862,0.4153741071811176,0.4192591098675135
simclr_z,InfoNCE critic space z,fine_increment_retention,3.654307495908353,0.42220728755940856,0.4195725392791693,0.4234723062437676
simclr_z,InfoNCE critic space z,fine_increment_retention,3.685810146735149,0.42641817907443086,0.4237709713772211,0.42768550262002164
simclr_z,InfoNCE critic space z,fine_increment_retention,3.717312797561945,0.4306290705894532,0.4279694034752728,0.4318986989962757
simclr_z,InfoNCE critic space z,fine_increment_retention,3.7488154483887413,0.4348399621044755,0.43216783557332455,0.43611189537252976
simclr_z,InfoNCE critic space z,fine_increment_retention,3.7803180992155374,0.43905085361949786,0.4363662676713763,0.4403250917487838
simclr_z,InfoNCE critic space z,fine_increment_retention,3.8118207500423336,0.4432617451345202,0.440564699769428,0.4445382881250379
simclr_z,InfoNCE critic space z,fine_increment_retention,3.8433234008691297,0.4474726366495425,0.44476313186747973,0.448751484501292
simclr_z,InfoNCE critic space z,fine_increment_retention,3.874826051695926,0.4516835281645648,0.4489615639655315,0.452964680877546
simclr_z,InfoNCE critic space z,fine_increment_retention,3.906328702522722,0.45589441967958716,0.45315999606358326,0.45717787725380005
simclr_z,InfoNCE critic space z,fine_increment_retention,3.937831353349518,0.4601053111946095,0.45735842816163497,0.4613910736300541
simclr_z,InfoNCE critic space z,fine_increment_retention,3.9693340041763143,0.4643162027096318,0.4615568602596867,0.46560427000630816
simclr_z,InfoNCE critic space z,fine_increment_retention,4.000836655003111,0.4685270942246542,0.4657552923577385,0.4698174663825623
simclr_z,InfoNCE critic space z,fine_increment_retention,4.032339305829907,0.4727379857396765,0.4699537244557902,0.47403066275881633
simclr_z,InfoNCE critic space z,fine_increment_retention,4.063841956656702,0.47694887725469876,0.47415215655384185,0.4782438591350703
simclr_z,InfoNCE critic space z,fine_increment_retention,4.095344607483499,0.4811597687697211,0.4783505886518936,0.4824570555113244
simclr_z,InfoNCE critic space z,fine_increment_retention,4.126847258310295,0.4853706602847434,0.4825490207499453,0.4866702518875784
simclr_z,InfoNCE critic space z,fine_increment_retention,4.158349909137091,0.4895815517997658,0.48674745284799714,0.4908834482638325
simclr_z,InfoNCE critic space z,fine_increment_retention,4.189852559963887,0.49379244331478805,0.4909458849460488,0.4950966446400865
simclr_z,InfoNCE critic space z,fine_increment_retention,4.2213552107906835,0.49800333482981046,0.4951443170441006,0.4993098410163406
simclr_z,InfoNCE critic space z,fine_increment_retention,4.252857861617479,0.5022142263448327,0.49934274914215226,0.5035230373925946
simclr_z,InfoNCE critic space z,fine_increment_retention,4.284360512444276,0.5064251178598551,0.5035411812402041,0.5077362337688487
simclr_z,InfoNCE critic space z,fine_increment_retention,4.315863163271072,0.5106360093748774,0.5077396133382558,0.5119494301451027
simclr_z,InfoNCE critic space z,fine_increment_retention,4.347365814097868,0.5148469008898997,0.5119380454363076,0.5161626265213568
simclr_z,InfoNCE critic space z,fine_increment_retention,4.378868464924664,0.519057792404922,0.5161364775343592,0.5203758228976109
simclr_z,InfoNCE critic space z,fine_increment_retention,4.4103711157514605,0.5232686839199444,0.520334909632411,0.524589019273865
simclr_z,InfoNCE critic space z,fine_increment_retention,4.441873766578256,0.5274795754349667,0.5245333417304627,0.528802215650119
simclr_z,InfoNCE critic space z,fine_increment_retention,4.473376417405053,0.5316904669499891,0.5287317738285144,0.533015412026373
simclr_z,InfoNCE critic space z,fine_increment_retention,4.5048790682318485,0.5359013584650114,0.5329302059265661,0.5372286084026271
simclr_z,InfoNCE critic space z,fine_increment_retention,4.536381719058645,0.5401122499800337,0.537128638024618,0.5414418047788813
simclr_z,InfoNCE critic space z,fine_increment_retention,4.567884369885441,0.544323141495056,0.5413270701226697,0.5456550011551352
simclr_z,InfoNCE critic space z,fine_increment_retention,4.599387020712237,0.5485340330100784,0.5455255022207215,0.5498681975313894
simclr_z,InfoNCE critic space z,fine_increment_retention,4.630889671539033,0.5527449245251006,0.5497239343187731,0.5540813939076432
simclr_z,InfoNCE critic space z,fine_increment_retention,4.66239232236583,0.556955816040123,0.5539223664168249,0.5582945902838974
simclr_z,InfoNCE critic space z,fine_increment_retention,4.693894973192625,0.5611667075551453,0.5581207985148766,0.5625077866601514
simclr_z,InfoNCE critic space z,fine_increment_retention,4.725397624019422,0.5653775990701677,0.5623192306129284,0.5667209830364056
simclr_z,InfoNCE critic space z,fine_increment_retention,4.756900274846218,0.56958849058519,0.5665176627109801,0.5709341794126596
simclr_z,InfoNCE critic space z,fine_increment_retention,4.788402925673014,0.5737993821002123,0.5707160948090318,0.5751473757889136
simclr_z,InfoNCE critic space z,fine_increment_retention,4.81990557649981,0.5780102736152346,0.5749145269070836,0.5793605721651677
simclr_z,InfoNCE critic space z,fine_increment_retention,4.851408227326607,0.582221165130257,0.5791129590051354,0.5835737685414217
simclr_z,InfoNCE critic space z,fine_increment_retention,4.882910878153402,0.5864320566452793,0.583311391103187,0.5877869649176758
simclr_z,InfoNCE critic space z,fine_increment_retention,4.914413528980199,0.5906429481603017,0.5875098232012388,0.59200016129393
simclr_z,InfoNCE critic space z,fine_increment_retention,4.945916179806995,0.5948538396753239,0.5917082552992905,0.5962133576701839
simclr_z,InfoNCE critic space z,fine_increment_retention,4.977418830633791,0.5990647311903463,0.5959066873973423,0.600426554046438
simclr_z,InfoNCE critic space z,fine_increment_retention,5.008921481460587,0.6032756227053686,0.600105119495394,0.604639750422692
simclr_z,InfoNCE critic space z,fine_increment_retention,5.0404241322873835,0.6074865142203909,0.6043035515934458,0.6088529467989461
simclr_z,InfoNCE critic space z,fine_increment_retention,5.071926783114179,0.6116974057354132,0.6085019836914974,0.6130661431752001
simclr_z,InfoNCE critic space z,fine_increment_retention,5.103429433940976,0.6159082972504356,0.6127004157895493,0.6172793395514543
simclr_z,InfoNCE critic space z,fine_increment_retention,5.1349320847677715,0.6201191887654579,0.6168988478876009,0.6214925359277083
simclr_z,InfoNCE critic space z,fine_increment_retention,5.166434735594568,0.6243300802804803,0.6210972799856527,0.6257057323039623
simclr_z,InfoNCE critic space z,fine_increment_retention,5.197937386421364,0.6285409717955026,0.6252957120837044,0.6299189286802164
simclr_z,InfoNCE critic space z,fine_increment_retention,5.22944003724816,0.6327518633105249,0.6294941441817562,0.6341321250564705
simclr_z,InfoNCE critic space z,fine_increment_retention,5.260942688074956,0.6369627548255472,0.6336925762798079,0.6383453214327245
simclr_z,InfoNCE critic space z,fine_increment_retention,5.292445338901753,0.6411736463405696,0.6378910083778597,0.6425585178089787
simclr_z,InfoNCE critic space z,fine_increment_retention,5.323947989728548,0.6453845378555918,0.6420894404759113,0.6467717141852325
simclr_z,InfoNCE critic space z,fine_increment_retention,5.355450640555345,0.6495954293706143,0.6462878725739631,0.6509849105614867
simclr_z,InfoNCE critic space z,fine_increment_retention,5.386953291382141,0.6538063208856365,0.6504863046720147,0.6551981069377407
simclr_z,InfoNCE critic space z,fine_increment_retention,5.418455942208937,0.6580172124006589,0.6546847367700666,0.6594113033139948
simclr_z,InfoNCE critic space z,fine_increment_retention,5.449958593035733,0.6622281039156812,0.6588831688681183,0.6636244996902488
simclr_z,InfoNCE critic space z,fine_increment_retention,5.48146124386253,0.6664389954307035,0.6630816009661701,0.6678376960665029
simclr_z,InfoNCE critic space z,fine_increment_retention,5.512963894689325,0.6706498869457258,0.6672800330642218,0.672050892442757
simclr_z,InfoNCE critic space z,fine_increment_retention,5.544466545516122,0.6748607784607482,0.6714784651622736,0.676264088819011
simclr_z,InfoNCE critic space z,fine_increment_retention,5.575969196342918,0.6790716699757705,0.6756768972603252,0.6804772851952651
simclr_z,InfoNCE critic space z,fine_increment_retention,5.607471847169714,0.6832825614907929,0.679875329358377,0.6846904815715192
simclr_z,InfoNCE critic space z,fine_increment_retention,5.63897449799651,0.6874934530058152,0.6840737614564287,0.6889036779477732
simclr_z,InfoNCE critic space z,fine_increment_retention,5.670477148823307,0.6917043445208375,0.6882721935544804,0.6931168743240272
simclr_z,InfoNCE critic space z,fine_increment_retention,5.701979799650102,0.6959152360358598,0.6924706256525323,0.6973300707002812
simclr_z,InfoNCE critic space z,fine_increment_retention,5.733482450476899,0.7001261275508822,0.696669057750584,0.7015432670765354
simclr_z,InfoNCE critic space z,fine_increment_retention,5.764985101303695,0.7043370190659044,0.7008674898486357,0.7057564634527894
simclr_z,InfoNCE critic space z,fine_increment_retention,5.796487752130491,0.7085479105809269,0.7050659219466875,0.7099696598290435
simclr_z,InfoNCE critic space z,fine_increment_retention,5.827990402957287,0.7127588020959491,0.7092643540447391,0.7141828562052975
simclr_z,InfoNCE critic space z,fine_increment_retention,5.8594930537840835,0.7169696936109715,0.7134627861427909,0.7183960525815516
simclr_z,InfoNCE critic space z,fine_increment_retention,5.890995704610879,0.7211805851259938,0.7176612182408426,0.7226092489578056
simclr_z,InfoNCE critic space z,fine_increment_retention,5.922498355437676,0.7253914766410161,0.7218596503388943,0.7268224453340598
simclr_z,InfoNCE critic space z,fine_increment_retention,5.9540010062644715,0.7296023681560384,0.7260580824369461,0.7310356417103138
simclr_z,InfoNCE critic space z,fine_increment_retention,5.985503657091268,0.7338584621285502,0.7303605680587454,0.7352578785780658
simclr_z,InfoNCE critic space z,fine_increment_retention,6.017006307918064,0.7387899029348234,0.7353262779024076,0.7401091558518215
simclr_z,InfoNCE critic space z,fine_increment_retention,6.0485089587448595,0.7437213437410966,0.7402919877460697,0.7450290320970453
simclr_z,InfoNCE critic space z,fine_increment_retention,6.080011609571656,0.7486527845473698,0.7452576975897319,0.7499489083422692
simclr_z,InfoNCE critic space z,fine_increment_retention,6.111514260398452,0.753584225353643,0.7502234074333941,0.7548687845874932
simclr_z,InfoNCE critic space z,fine_increment_retention,6.143016911225248,0.7585156661599163,0.7551891172770564,0.7597886608327171
simclr_z,InfoNCE critic space z,fine_increment_retention,6.174519562052044,0.7634471069661894,0.7601548271207185,0.764708537077941
simclr_z,InfoNCE critic space z,fine_increment_retention,6.206022212878841,0.7683785477724628,0.7651205369643809,0.7696284133231649
simclr_z,InfoNCE critic space z,fine_increment_retention,6.237524863705636,0.773309988578736,0.7700862468080429,0.7745482895683888
simclr_z,InfoNCE critic space z,fine_increment_retention,6.269027514532433,0.7782414293850093,0.7750519566517051,0.7794681658136127
simclr_z,InfoNCE critic space z,fine_increment_retention,6.300530165359229,0.7831728701912825,0.7800176664953673,0.7843880420588365
simclr_z,InfoNCE critic space z,fine_increment_retention,6.332032816186025,0.7881043109975557,0.7849833763390296,0.7893079183040604
simclr_z,InfoNCE critic space z,fine_increment_retention,6.363535467012821,0.7930357518038289,0.7899490861826917,0.7942277945492844
simclr_z,InfoNCE critic space z,fine_increment_retention,6.395038117839618,0.7979671926101022,0.7949147960263541,0.7991476707945083
simclr_z,InfoNCE critic space z,fine_increment_retention,6.426540768666413,0.8028986334163755,0.7998805058700161,0.8040675470397322
simclr_z,InfoNCE critic space z,fine_increment_retention,6.45804341949321,0.8078300742226487,0.8048462157136784,0.8089874232849561
simclr_z,InfoNCE critic space z,fine_increment_retention,6.489546070320006,0.8127615150289219,0.8098119255573405,0.81390729953018
simclr_z,InfoNCE critic space z,fine_increment_retention,6.521048721146802,0.8176929558351952,0.8147776354010028,0.818827175775404
simclr_z,InfoNCE critic space z,fine_increment_retention,6.552551371973598,0.8226243966414684,0.819743345244665,0.8237470520206277
simclr_z,InfoNCE critic space z,fine_increment_retention,6.5840540228003945,0.8275558374477416,0.8247090550883273,0.8286669282658516
simclr_z,InfoNCE critic space z,fine_increment_retention,6.61555667362719,0.8324872782540148,0.8296747649319893,0.8335868045110756
simclr_z,InfoNCE critic space z,fine_increment_retention,6.647059324453987,0.8374187190602882,0.8346404747756516,0.8385066807562995
simclr_z,InfoNCE critic space z,fine_increment_retention,6.6785619752807825,0.8423501598665614,0.8396061846193138,0.8434265570015234
simclr_z,InfoNCE critic space z,fine_increment_retention,6.710064626107579,0.8472816006728346,0.844571894462976,0.8483464332467473
simclr_z,InfoNCE critic space z,fine_increment_retention,6.741567276934375,0.8522130414791078,0.8495376043066382,0.8532663094919712
simclr_z,InfoNCE critic space z,fine_increment_retention,6.7730699277611714,0.8571444822853811,0.8545033141503005,0.8581861857371952
simclr_z,InfoNCE critic space z,fine_increment_retention,6.804572578587967,0.8620759230916543,0.8594690239939625,0.8631060619824189
simclr_z,InfoNCE critic space z,fine_increment_retention,6.836075229414764,0.8670073638979277,0.8644347338376248,0.868025938227643
simclr_z,InfoNCE critic space z,fine_increment_retention,6.8675778802415595,0.8719388047042007,0.8694004436812869,0.8729458144728668
simclr_z,InfoNCE critic space z,fine_increment_retention,6.899080531068356,0.8768702455104741,0.8743661535249493,0.8778656907180907
simclr_z,InfoNCE critic space z,fine_increment_retention,6.930583181895152,0.8818016863167473,0.8793318633686114,0.8827855669633146
simclr_z,InfoNCE critic space z,fine_increment_retention,6.962085832721948,0.8867331271230205,0.8842975732122736,0.8877054432085385
simclr_z,InfoNCE critic space z,fine_increment_retention,6.993588483548744,0.8916645679292937,0.8892632830559358,0.8926253194537624
simclr_z,InfoNCE critic space z,fine_increment_retention,7.025091134375541,0.896596008735567,0.894228992899598,0.8975451956989864
simclr_z,InfoNCE critic space z,fine_increment_retention,7.056593785202336,0.9015274495418402,0.8991947027432602,0.9024650719442102
simclr_z,InfoNCE critic space z,fine_increment_retention,7.088096436029133,0.9064838595568894,0.9041943482438092,0.9073899420311893
simclr_z,InfoNCE critic space z,fine_increment_retention,7.119599086855929,0.9124032278626354,0.9102736839866942,0.9131592479476272
simclr_z,InfoNCE critic space z,fine_increment_retention,7.151101737682725,0.9183225961683817,0.9163530197295794,0.9190301865473998
simclr_z,InfoNCE critic space z,fine_increment_retention,7.182604388509521,0.9242419644741278,0.9224323554724644,0.9249011251471722
simclr_z,InfoNCE critic space z,fine_increment_retention,7.214107039336318,0.930161332779874,0.9285116912153495,0.9307720637469447
simclr_z,InfoNCE critic space z,fine_increment_retention,7.245609690163113,0.9360807010856201,0.9345910269582345,0.936643002346717
simclr_z,InfoNCE critic space z,fine_increment_retention,7.27711234098991,0.9420000693913664,0.9406703627011196,0.9425139409464895
simclr_z,InfoNCE critic space z,fine_increment_retention,7.308614991816706,0.9479194376971125,0.9467496984440046,0.9483848795462619
simclr_z,InfoNCE critic space z,fine_increment_retention,7.340117642643502,0.9538388060028588,0.9528290341868897,0.9542558181460344
simclr_z,InfoNCE critic space z,fine_increment_retention,7.371620293470298,0.9597581743086048,0.9589083699297747,0.9601267567458069
simclr_z,InfoNCE critic space z,fine_increment_retention,7.4031229442970945,0.9657931823215786,0.9651124259217694,0.9660730082794147
simclr_z,InfoNCE critic space z,fine_increment_retention,7.43462559512389,0.9720662232654421,0.9716039531800232,0.9722255722818636
simclr_z,InfoNCE critic space z,fine_increment_retention,7.466128245950687,0.9783392642093057,0.9780954804382773,0.9783781362843127
simclr_z,InfoNCE critic space z,fine_increment_retention,7.4976308967774825,0.9845806833323717,0.9845243759226021,0.9846059807890097
simclr_z,InfoNCE critic space z,fine_increment_retention,7.529133547604278,0.9906571686194191,0.9904557368175911,0.9907340921685878
simclr_h,SimCLR encoder h,coarse_retention,0.0,1.7215683724886103e-16,1.7215683724886103e-16,1.7215683724886103e-16
simclr_h,SimCLR encoder h,coarse_retention,0.031502650826796146,0.0024158684770763726,0.0023493234676425227,0.002429792425771297
simclr_h,SimCLR encoder h,coarse_retention,0.06300530165359229,0.005087621130741483,0.004965264985516692,0.005114592450993286
simclr_h,SimCLR encoder h,coarse_retention,0.09450795248038843,0.007870226235553964,0.007693906785088637,0.00791391310085009
simclr_h,SimCLR encoder h,coarse_retention,0.12601060330718458,0.010734780525002006,0.01051694367378464,0.01078539956645285
simclr_h,SimCLR encoder h,coarse_retention,0.15751325413398073,0.013755407768613545,0.013494377605621015,0.013819330157899688
simclr_h,SimCLR encoder h,coarse_retention,0.18901590496077686,0.01677603501222508,0.016471811537457387,0.01685326074934652
simclr_h,SimCLR encoder h,coarse_retention,0.220518555787573,0.01979666225583662,0.019449245469293764,0.019887191340793354
simclr_h,SimCLR encoder h,coarse_retention,0.25202120661436916,0.02281728949944816,0.022426679401130137,0.02292112193224019
simclr_h,SimCLR encoder h,coarse_retention,0.2835238574411653,0.0258379167430597,0.02540411333296651,0.02595505252368703
simclr_h,SimCLR encoder h,coarse_retention,0.31502650826796147,0.028980306786096796,0.028538844833986287,0.029087111762307088
simclr_h,SimCLR encoder h,coarse_retention,0.3465291590947576,0.03231835094174809,0.03184504419745024,0.03242525028821862
simclr_h,SimCLR encoder h,coarse_retention,0.3780318099215537,0.03565639509739938,0.035151243560914196,0.03576338881413013
simclr_h,SimCLR encoder h,coarse_retention,0.40953446074834987,0.038994439253050676,0.038457442924378145,0.03910152734004166
simclr_h,SimCLR encoder h,coarse_retention,0.441037111575146,0.04233248340870197,0.041763642287842094,0.04243966586595318
simclr_h,SimCLR encoder h,coarse_retention,0.4725397624019422,0.04567052756435327,0.04506984165130604,0.045777804391864706
simclr_h,SimCLR encoder h,coarse_retention,0.5040424132287383,0.049008571720004564,0.04837604101477,0.04911594291777623
simclr_h,SimCLR encoder h,coarse_retention,0.5355450640555345,0.05234661587565586,0.051682240378233955,0.05245408144368775
simclr_h,SimCLR encoder h,coarse_retention,0.5670477148823306,0.055684660031307155,0.05498843974169791,0.05579221996959928
simclr_h,SimCLR encoder h,coarse_retention,0.5985503657091268,0.05902270418695845,0.05829463910516187,0.0591303584955108
simclr_h,SimCLR encoder h,coarse_retention,0.6300530165359229,0.06236074834260975,0.06160083846862582,0.062468497021422334
simclr_h,SimCLR encoder h,coarse_retention,0.6615556673627191,0.06569879249826105,0.06490703783208977,0.06580663554733386
simclr_h,SimCLR encoder h,coarse_retention,0.6930583181895152,0.06903683665391233,0.06821323719555372,0.06914477407324537
simclr_h,SimCLR encoder h,coarse_retention,0.7245609690163114,0.07237488080956364,0.07151943655901767,0.0724829125991569
simclr_h,SimCLR encoder h,coarse_retention,0.7560636198431074,0.07571292496521492,0.07482563592248162,0.07582105112506841
simclr_h,SimCLR encoder h,coarse_retention,0.7875662706699036,0.0790509691208662,0.07813183528594557,0.07915918965097994
simclr_h,SimCLR encoder h,coarse_retention,0.8190689214966997,0.08238901327651751,0.08143803464940952,0.08249732817689147
simclr_h,SimCLR encoder h,coarse_retention,0.8505715723234959,0.0857270574321688,0.08474423401287348,0.08583546670280298
simclr_h,SimCLR encoder h,coarse_retention,0.882074223150292,0.0890651015878201,0.08805043337633743,0.08917360522871451
simclr_h,SimCLR encoder h,coarse_retention,0.9135768739770882,0.09240314574347139,0.09135663273980138,0.09251174375462605
simclr_h,SimCLR encoder h,coarse_retention,0.9450795248038844,0.09597698790561766,0.09501452609829157,0.09608490505281188
simclr_h,SimCLR encoder h,coarse_retention,0.9765821756306805,0.09985428332826536,0.098871068871929,0.09994761030933635
simclr_h,SimCLR encoder h,coarse_retention,1.0080848264574767,0.10373157875091304,0.10272761164556643,0.10381031556586084
simclr_h,SimCLR encoder h,coarse_retention,1.0395874772842728,0.10760887417356074,0.10658415441920385,0.10767302082238533
simclr_h,SimCLR encoder h,coarse_retention,1.071090128111069,0.11148616959620843,0.11044069719284129,0.11153572607890981
simclr_h,SimCLR encoder h,coarse_retention,1.1025927789378651,0.11536346501885611,0.11429723996647873,0.1153984313354343
simclr_h,SimCLR encoder h,coarse_retention,1.1340954297646613,0.1192407604415038,0.11815378274011615,0.11926113659195878
simclr_h,SimCLR encoder h,coarse_retention,1.1655980805914574,0.1231180558641515,0.12201032551375358,0.12312384184848327
simclr_h,SimCLR encoder h,coarse_retention,1.1971007314182536,0.12698434605955988,0.12586466724194315,0.12699315024135133
simclr_h,SimCLR encoder h,coarse_retention,1.2286033822450497,0.13084340377455356,0.12971756247404978,0.1308667981224682
simclr_h,SimCLR encoder h,coarse_retention,1.2601060330718459,0.13470246148954726,0.13357045770615641,0.13474044600358512
simclr_h,SimCLR encoder h,coarse_retention,1.291608683898642,0.13856151920454093,0.13742335293826305,0.138614093884702
simclr_h,SimCLR encoder h,coarse_retention,1.3231113347254382,0.14242057691953464,0.14127624817036966,0.1424877417658189
simclr_h,SimCLR encoder h,coarse_retention,1.3546139855522343,0.1462796346345283,0.14512914340247632,0.14636138964693576
simclr_h,SimCLR encoder h,coarse_retention,1.3861166363790305,0.15013869234952198,0.14898203863458293,0.15023503752805267
simclr_h,SimCLR encoder h,coarse_retention,1.4176192872058266,0.15399775006451566,0.15283493386668956,0.15410868540916953
simclr_h,SimCLR encoder h,coarse_retention,1.4491219380326228,0.15785680777950936,0.1566878290987962,0.15798233329028644
simclr_h,SimCLR encoder h,coarse_retention,1.480624588859419,0.16171586549450304,0.1605407243309028,0.16185598117140332
simclr_h,SimCLR encoder h,coarse_retention,1.5121272396862149,0.16557492320949668,0.16439361956300944,0.1657296290525202
simclr_h,SimCLR encoder h,coarse_retention,1.543629890513011,0.16943398092449038,0.16824651479511607,0.16960327693363705
simclr_h,SimCLR encoder h,coarse_retention,1.5751325413398072,0.17329303863948406,0.17209941002722268,0.17347692481475396
simclr_h,SimCLR encoder h,coarse_retention,1.6066351921666033,0.17715209635447776,0.1759523052593293,0.17735057269587085
simclr_h,SimCLR encoder h,coarse_retention,1.6381378429933995,0.18101115406947144,0.17980520049143595,0.18122422057698775
simclr_h,SimCLR encoder h,coarse_retention,1.6696404938201956,0.1848702117844651,0.18365809572354255,0.18509786845810464
simclr_h,SimCLR encoder h,coarse_retention,1.7011431446469918,0.18872926949945878,0.1875109909556492,0.18897151633922152
simclr_h,SimCLR encoder h,coarse_retention,1.732645795473788,0.19258832721445246,0.19136388618775582,0.1928451642203384
simclr_h,SimCLR encoder h,coarse_retention,1.764148446300584,0.19644738492944616,0.19521678141986246,0.19671881210145528
simclr_h,SimCLR encoder h,coarse_retention,1.7956510971273802,0.20030644264443986,0.1990696766519691,0.2005924599825722
simclr_h,SimCLR encoder h,coarse_retention,1.8271537479541764,0.20416550035943354,0.20292257188407573,0.20446610786368907
simclr_h,SimCLR encoder h,coarse_retention,1.8586563987809726,0.2080245580744272,0.20677546711618236,0.20833975574480595
