variant,label,mode,K,requested_checkpoint,checkpoint_unit,effective_batch_size,channel_row_kl_median,channel_row_kl_q10,channel_row_kl_q90,channel_row_kl_last_median,channel_row_kl_last_q10,channel_row_kl_last_q90,critic_mse_mod_gauge_median,critic_mse_mod_gauge_q10,critic_mse_mod_gauge_q90,critic_mse_mod_gauge_last_median,critic_mse_mod_gauge_last_q10,critic_mse_mod_gauge_last_q90
large_batch,"constant, B=2048",unmatched,1,750,steps,2048,0.006320022601971388,0.005891654327294309,0.007025281240259967,0.006320022601971388,0.005891654327294309,0.007025281240259967,0.0184666529802276,0.01698535288373817,0.021713950820230633,0.0184666529802276,0.01698535288373817,0.021713950820230633
large_batch,"constant, B=2048",unmatched,1,1100,steps,2048,0.0062033755519297915,0.005906938009126776,0.006611577303519613,0.0062033755519297915,0.005906938009126776,0.006611577303519613,0.017639210880336036,0.015504836909891512,0.019929982911437678,0.017639210880336036,0.015504836909891512,0.019929982911437678
large_batch,"constant, B=2048",unmatched,1,1450,steps,2048,0.006430813166580451,0.005667069979354907,0.006910390321068245,0.006430813166580451,0.005667069979354907,0.006910390321068245,0.01910246644645472,0.016146422195339617,0.019984003038994568,0.01910246644645472,0.016146422195339617,0.019984003038994568
large_batch,"constant, B=2048",unmatched,1,1800,steps,2048,0.006511901738505821,0.006117281491898723,0.0069865298167967466,0.006511901738505821,0.006117281491898723,0.0069865298167967466,0.01798674761145654,0.017164228409444076,0.019348505431268734,0.01798674761145654,0.017164228409444076,0.019348505431268734
large_batch,"constant, B=2048",unmatched,4,50,steps,2048,0.011908008097980347,0.010617882636218632,0.014041059919413958,0.011908008097980347,0.010617882636218632,0.014041059919413958,0.1251618019072609,0.09883011125248338,0.23203823564800882,0.1251618019072609,0.09883011125248338,0.23203823564800882
large_batch,"constant, B=2048",unmatched,4,100,steps,2048,0.005416521683030365,0.005083527490393003,0.005682587734187698,0.005416521683030365,0.005083527490393003,0.005682587734187698,0.052762180432227496,0.03783324185265666,0.10814105782145395,0.052762180432227496,0.03783324185265666,0.10814105782145395
large_batch,"constant, B=2048",unmatched,4,180,steps,2048,0.004479328153520379,0.004202728469181691,0.004744335587500141,0.004479328153520379,0.004202728469181691,0.004744335587500141,0.028160001595294214,0.018031018101490656,0.05614213323523833,0.028160001595294214,0.018031018101490656,0.05614213323523833
large_batch,"constant, B=2048",unmatched,4,300,steps,2048,0.004310475586564088,0.003998149087991225,0.004625966281530116,0.004310475586564088,0.003998149087991225,0.004625966281530116,0.018487088035182453,0.014221168571203714,0.03347472577651137,0.018487088035182453,0.014221168571203714,0.03347472577651137
large_batch,"constant, B=2048",unmatched,4,500,steps,2048,0.004339825664044384,0.004215192775652323,0.004745049403953338,0.004339825664044384,0.004215192775652323,0.004745049403953338,0.014494748232759376,0.012502681538212374,0.0224063753742132,0.014494748232759376,0.012502681538212374,0.0224063753742132
large_batch,"constant, B=2048",unmatched,4,750,steps,2048,0.004515765997717917,0.003866380433897799,0.004837160913261689,0.004515765997717917,0.003866380433897799,0.004837160913261689,0.014446661895864027,0.012483378573229785,0.01746974312842223,0.014446661895864027,0.012483378573229785,0.01746974312842223
large_batch,"constant, B=2048",unmatched,4,1100,steps,2048,0.004356853616131175,0.0041213534220633005,0.004856691562807219,0.004356853616131175,0.0041213534220633005,0.004856691562807219,0.013798880677093419,0.012302191882101812,0.01672092890583481,0.013798880677093419,0.012302191882101812,0.01672092890583481
large_batch,"constant, B=2048",unmatched,4,1450,steps,2048,0.004657321503898167,0.004317800837307831,0.004992577476856629,0.004657321503898167,0.004317800837307831,0.004992577476856629,0.014158392512223755,0.013737089221684508,0.01569897487094403,0.014158392512223755,0.013737089221684508,0.01569897487094403
large_batch,"constant, B=2048",unmatched,4,1800,steps,2048,0.0048219224232953235,0.00413183858626987,0.005056337203812687,0.0048219224232953235,0.00413183858626987,0.005056337203812687,0.014638003458324785,0.013510938942050355,0.016152463317100494,0.014638003458324785,0.013510938942050355,0.016152463317100494
large_batch,"constant, B=2048",unmatched,32,50,steps,2048,0.009974871723875376,0.00898555903167219,0.012142507325891245,0.009974871723875376,0.00898555903167219,0.012142507325891245,0.12549659027289725,0.09770404926524381,0.2386878337451386,0.12549659027289725,0.09770404926524381,0.2386878337451386
large_batch,"constant, B=2048",unmatched,32,100,steps,2048,0.004637428314372761,0.004403430353936909,0.005387878714793384,0.004637428314372761,0.004403430353936909,0.005387878714793384,0.05449773049678604,0.03723196188818192,0.11153301180622144,0.05449773049678604,0.03723196188818192,0.11153301180622144
large_batch,"constant, B=2048",unmatched,32,180,steps,2048,0.003859213556896215,0.003652767294110258,0.004250732740819122,0.003859213556896215,0.003652767294110258,0.004250732740819122,0.028505096516884952,0.017626606311529815,0.060086942774999645,0.028505096516884952,0.017626606311529815,0.060086942774999645
large_batch,"constant, B=2048",unmatched,32,300,steps,2048,0.0038356592159724374,0.0035329143519148235,0.0044593826233136616,0.0038356592159724374,0.0035329143519148235,0.0044593826233136616,0.018292025199360698,0.014229177171864449,0.03440856720324157,0.018292025199360698,0.014229177171864449,0.03440856720324157
large_batch,"constant, B=2048",unmatched,32,500,steps,2048,0.003970172981063974,0.0033885604287019993,0.0042709502248212804,0.003970172981063974,0.0033885604287019993,0.0042709502248212804,0.013524511020660473,0.012369441121550272,0.022836361440983066,0.013524511020660473,0.012369441121550272,0.022836361440983066
large_batch,"constant, B=2048",unmatched,32,750,steps,2048,0.0038676854282900797,0.003507206114527391,0.004121293219510091,0.0038676854282900797,0.003507206114527391,0.004121293219510091,0.01291238431416583,0.010603103953569006,0.018610511664834736,0.01291238431416583,0.010603103953569006,0.018610511664834736
large_batch,"constant, B=2048",unmatched,32,1100,steps,2048,0.003908565273313787,0.0035479515938755617,0.0044158277184781925,0.003908565273313787,0.0035479515938755617,0.0044158277184781925,0.012823778839454476,0.012145143004434747,0.016725307702793044,0.012823778839454476,0.012145143004434747,0.016725307702793044
large_batch,"constant, B=2048",unmatched,32,1450,steps,2048,0.0038853595499816537,0.003472227310799107,0.004383144847036853,0.0038853595499816537,0.003472227310799107,0.004383144847036853,0.01350360542822629,0.012392392636460458,0.015223014700407177,0.01350360542822629,0.012392392636460458,0.015223014700407177
large_batch,"constant, B=2048",unmatched,32,1800,steps,2048,0.004140594014401681,0.003840021763369958,0.0046506929788290565,0.004140594014401681,0.003840021763369958,0.0046506929788290565,0.013503407907606704,0.012197302480722304,0.015290969419240963,0.013503407907606704,0.012197302480722304,0.015290969419240963
all_three,decay + avg + B=2048,matched,1,50,steps,2048,0.018055144877436872,0.014739002660366412,0.02384307645491795,0.018055144877436872,0.014739002660366412,0.02384307645491795,0.15872666521844808,0.09971611413265556,0.2247310257784746,0.15872666521844808,0.09971611413265556,0.2247310257784746
all_three,decay + avg + B=2048,matched,1,100,steps,2048,0.007408719079437498,0.0070808848072183034,0.008254468732210635,0.007408719079437498,0.0070808848072183034,0.008254468732210635,0.06748341183077847,0.040951064351292324,0.09743012290077123,0.06748341183077847,0.040951064351292324,0.09743012290077123
all_three,decay + avg + B=2048,matched,1,180,steps,2048,0.006159218058659448,0.005735723931032963,0.006760331453220081,0.006159218058659448,0.005735723931032963,0.006760331453220081,0.03306837686922452,0.022537065081215637,0.0473937262267582,0.03306837686922452,0.022537065081215637,0.0473937262267582
all_three,decay + avg + B=2048,matched,1,300,steps,2048,0.0058458391270919665,0.004841497925328823,0.006444568532962631,0.0058458391270919665,0.004841497925328823,0.006444568532962631,0.021800825191466387,0.01817749031782652,0.027888328699513066,0.021800825191466387,0.01817749031782652,0.027888328699513066
all_three,decay + avg + B=2048,matched,1,500,steps,2048,0.005365406700073474,0.005097026823248757,0.005717039120065096,0.005365406700073474,0.005097026823248757,0.005717039120065096,0.017684427884874388,0.015621253931445367,0.018997224408282894,0.017684427884874388,0.015621253931445367,0.018997224408282894
all_three,decay + avg + B=2048,matched,1,750,steps,2048,0.003888744982852229,0.003661615150789797,0.0044059400938824475,0.003888744982852229,0.003661615150789797,0.0044059400938824475,0.011924304946109333,0.011175092453467695,0.015241314117877058,0.011924304946109333,0.011175092453467695,0.015241314117877058
all_three,decay + avg + B=2048,matched,1,1100,steps,2048,0.001115239108320151,0.0010068672037726301,0.0013118780061346354,0.002210245917210655,0.0019450803709816784,0.00255273052123256,0.004599929243128423,0.003940278293215333,0.005125073619863317,0.006709693769760515,0.006298825480178819,0.008602411298930935
all_three,decay + avg + B=2048,matched,1,1450,steps,2048,0.000514983616591559,0.000490868529658281,0.0005746898076518306,0.0009775763208374338,0.0008527220600806058,0.0010615680862843956,0.00235200003028018,0.001839549151461747,0.0034622810953324925,0.003293294407480758,0.002974947168599616,0.004384615291819925
all_three,decay + avg + B=2048,matched,1,1800,steps,2048,0.0003776195763444268,0.0003512325803932753,0.00041842681067610834,0.0004811168355604224,0.0004491914280796601,0.00050339785927883,0.0018197582794347536,0.0014295200314247947,0.0029594976292237766,0.001986596141771211,0.0017326817990229123,0.0029928817197292794
all_three,decay + avg + B=2048,matched,4,50,steps,2048,0.012253656669981731,0.01009196366315226,0.01638596757896158,0.012253656669981731,0.01009196366315226,0.01638596757896158,0.14423972881138358,0.08945532656625788,0.21515259832236217,0.14423972881138358,0.08945532656625788,0.21515259832236217
all_three,decay + avg + B=2048,matched,4,100,steps,2048,0.005333916306857269,0.004705669465412638,0.005690015397264237,0.005333916306857269,0.004705669465412638,0.005690015397264237,0.06171405145294977,0.03664010166434361,0.09418168474405275,0.06171405145294977,0.03664010166434361,0.09418168474405275
all_three,decay + avg + B=2048,matched,4,180,steps,2048,0.004185695934605478,0.003939592854781354,0.005005725007600165,0.004185695934605478,0.003939592854781354,0.005005725007600165,0.030381215934535008,0.01906600001348185,0.04547201531741785,0.030381215934535008,0.01906600001348185,0.04547201531741785
all_three,decay + avg + B=2048,matched,4,300,steps,2048,0.004204895191319828,0.0036129037036806443,0.004462707928337285,0.004204895191319828,0.0036129037036806443,0.004462707928337285,0.01894544598537016,0.013439801177232572,0.02591758455688931,0.01894544598537016,0.013439801177232572,0.02591758455688931
all_three,decay + avg + B=2048,matched,4,500,steps,2048,0.003830128859032593,0.003329337356219601,0.004049569541956856,0.003830128859032593,0.003329337356219601,0.004049569541956856,0.014197284621719913,0.011319382176987558,0.01776616905289516,0.014197284621719913,0.011319382176987558,0.01776616905289516
all_three,decay + avg + B=2048,matched,4,750,steps,2048,0.002884501507223779,0.0026559564850708738,0.0029998518370882173,0.002884501507223779,0.0026559564850708738,0.0029998518370882173,0.00918322037907595,0.008320712493947263,0.012186036954590996,0.00918322037907595,0.008320712493947263,0.012186036954590996
all_three,decay + avg + B=2048,matched,4,1100,steps,2048,0.0006814045099729506,0.000632644514466668,0.0007245221167014593,0.001682967943795413,0.0014843937439948825,0.0017726961506470255,0.0033527374080132063,0.0024953403180548914,0.005157744846064369,0.006051479020166719,0.004742795682713004,0.007885039442276802
all_three,decay + avg + B=2048,matched,4,1450,steps,2048,0.00029999361057089714,0.00028930651549965964,0.000319529433596193,0.0006794324091246101,0.0006092917838945793,0.0007305318891993391,0.0019625303358923665,0.001295101343262953,0.00367307495201885,0.0026108195642462724,0.0022568429299495603,0.004171004754739379
all_three,decay + avg + B=2048,matched,4,1800,steps,2048,0.0002223820995215783,0.00021027964848369256,0.00023183005053205164,0.0002858926639013431,0.0002703334604514882,0.0003238851563383965,0.0015412175980193377,0.0010130909320853788,0.0031633937075389077,0.0016048190610880076,0.00125200122548102,0.0029806123285735352
all_three,decay + avg + B=2048,matched,32,50,steps,2048,0.010561140698630109,0.008827475502899178,0.01396259553909143,0.010561140698630109,0.008827475502899178,0.01396259553909143,0.14462297411620884,0.09240980691845195,0.22260270961898335,0.14462297411620884,0.09240980691845195,0.22260270961898335
all_three,decay + avg + B=2048,matched,32,100,steps,2048,0.004701624696753786,0.0043076977349452775,0.00520837229764454,0.004701624696753786,0.0043076977349452775,0.00520837229764454,0.06333344214484442,0.03857688592944661,0.098227745549994,0.06333344214484442,0.03857688592944661,0.098227745549994
all_three,decay + avg + B=2048,matched,32,180,steps,2048,0.004009443565383401,0.003648163609379728,0.004286191627571976,0.004009443565383401,0.003648163609379728,0.004286191627571976,0.03187548146146756,0.0198331983465882,0.05037470083543033,0.03187548146146756,0.0198331983465882,0.05037470083543033
all_three,decay + avg + B=2048,matched,32,300,steps,2048,0.0036093824584688123,0.003175048068543631,0.003927252899389851,0.0036093824584688123,0.003175048068543631,0.003927252899389851,0.01953069098594759,0.013102655904655062,0.028074087069107245,0.01953069098594759,0.013102655904655062,0.028074087069107245
all_three,decay + avg + B=2048,matched,32,500,steps,2048,0.003263309398711052,0.002991626252643756,0.0036198250596141427,0.003263309398711052,0.002991626252643756,0.0036198250596141427,0.012310941578422954,0.01072814238820933,0.018030343117410936,0.012310941578422954,0.01072814238820933,0.018030343117410936
all_three,decay + avg + B=2048,matched,32,750,steps,2048,0.002473918961512945,0.0022812544321390202,0.0027098959036996957,0.002473918961512945,0.0022812544321390202,0.0027098959036996957,0.009654309259858558,0.007967071871997822,0.012590659390382864,0.009654309259858558,0.007967071871997822,0.012590659390382864
all_three,decay + avg + B=2048,matched,32,1100,steps,2048,0.0005575716366154272,0.0005134268549887368,0.0005887551060351422,0.0014140131498104076,0.001322670665351972,0.0015579274965293168,0.0033440811632179926,0.0024759438598918916,0.005620773204230157,0.005419075356864282,0.0044276344622373705,0.007382217365680233
all_three,decay + avg + B=2048,matched,32,1450,steps,2048,0.000242620424789698,0.00022582113722509575,0.0002505136257630629,0.0005154075938759467,0.00047049720380758675,0.0005959352708385815,0.0018913497142213288,0.0012214963843139286,0.003955822069774513,0.0026262944446458123,0.0018412489279376464,0.004186249076767592
all_three,decay + avg + B=2048,matched,32,1800,steps,2048,0.00017014932509664839,0.0001603030689039767,0.00018412286335907862,0.0002456873686696887,0.0002320939987274017,0.0002554909499701628,0.0015504911747174297,0.0009033616248857264,0.0034175918540515662,0.0015974333228439522,0.0010347673083075074,0.0032048406692473256
all_three,decay + avg + B=2048,unmatched,1,50,steps,2048,0.017073423323072344,0.014612988276856314,0.019190824004597533,0.017073423323072344,0.014612988276856314,0.019190824004597533,0.13315484104399578,0.10248436722150457,0.24272786622400738,0.13315484104399578,0.10248436722150457,0.24272786622400738
all_three,decay + avg + B=2048,unmatched,1,100,steps,2048,0.007341756383293452,0.006800617324771969,0.007760197749318865,0.007341756383293452,0.006800617324771969,0.007760197749318865,0.05470953834533753,0.04109349058138445,0.11256630425624849,0.05470953834533753,0.04109349058138445,0.11256630425624849
all_three,decay + avg + B=2048,unmatched,1,180,steps,2048,0.006283536762043585,0.005295988566297827,0.0068288551344168336,0.006283536762043585,0.005295988566297827,0.0068288551344168336,0.030841754405382872,0.022937086458339313,0.060732126148627476,0.030841754405382872,0.022937086458339313,0.060732126148627476
all_three,decay + avg + B=2048,unmatched,1,300,steps,2048,0.005532330934778116,0.005058897718819971,0.006030629472970249,0.005532330934778116,0.005058897718819971,0.006030629472970249,0.020198807871239642,0.01474059371045643,0.03622583643487848,0.020198807871239642,0.01474059371045643,0.03622583643487848
all_three,decay + avg + B=2048,unmatched,1,500,steps,2048,0.005378053519864224,0.004748559236762034,0.0061798105148289815,0.005378053519864224,0.004748559236762034,0.0061798105148289815,0.016085866984097964,0.013967700641020916,0.026848683044198067,0.016085866984097964,0.013967700641020916,0.026848683044198067
all_three,decay + avg + B=2048,unmatched,1,750,steps,2048,0.003999850960752542,0.00384487857554808,0.004559888064564829,0.003999850960752542,0.00384487857554808,0.004559888064564829,0.01289321097147409,0.01048594884802083,0.015409351530374399,0.01289321097147409,0.01048594884802083,0.015409351530374399
all_three,decay + avg + B=2048,unmatched,1,1100,steps,2048,0.0011516419483847467,0.001122250911981924,0.0012251792903883536,0.0023072883488016753,0.002174264680838768,0.0024870738625650452,0.004534563287139602,0.003528264369238341,0.00656557702315833,0.006737876672421643,0.006540935213560635,0.008441637484757522
all_three,decay + avg + B=2048,unmatched,1,1450,steps,2048,0.000526335428701262,0.0004869760874521987,0.00054723439324992,0.0009345117354980779,0.0009074925627475806,0.0009674369922031445,0.0023159333909264427,0.0019147915608503253,0.004061405832689421,0.0033273238356709674,0.002853242409216864,0.004686655699527994
all_three,decay + avg + B=2048,unmatched,1,1800,steps,2048,0.0003890629937977957,0.0003528778889491769,0.0004001443404972307,0.0004912173104010339,0.00044111450959771737,0.0005085485371171518,0.0017450825308353555,0.0014356948719643683,0.00349336506276741,0.0018961555049711077,0.001552346515351829,0.003627273983588396
all_three,decay + avg + B=2048,unmatched,4,50,steps,2048,0.011919584353394304,0.010626303976009064,0.014055845165629592,0.011919584353394304,0.010626303976009064,0.014055845165629592,0.12525169204592695,0.09890688639134569,0.2321904717897886,0.12525169204592695,0.09890688639134569,0.2321904717897886
all_three,decay + avg + B=2048,unmatched,4,100,steps,2048,0.005399626318858892,0.0050732606808947,0.0056687512175547725,0.005399626318858892,0.0050732606808947,0.0056687512175547725,0.05287739575952861,0.03791526936469132,0.10841044407551269,0.05287739575952861,0.03791526936469132,0.10841044407551269
all_three,decay + avg + B=2048,unmatched,4,180,steps,2048,0.004390086240310682,0.004118329519195805,0.004656853820395602,0.004390086240310682,0.004118329519195805,0.004656853820395602,0.02812934609838943,0.017963865820147674,0.056446967894519584,0.02812934609838943,0.017963865820147674,0.056446967894519584
all_three,decay + avg + B=2048,unmatched,4,300,steps,2048,0.004070646119159816,0.00378436014623344,0.004377312694872646,0.004070646119159816,0.00378436014623344,0.004377312694872646,0.018108258893257054,0.013783610864768547,0.03333513232416105,0.018108258893257054,0.013783610864768547,0.03333513232416105
all_three,decay + avg + B=2048,unmatched,4,500,steps,2048,0.003698355472592542,0.003443463809060785,0.00408945692932908,0.003698355472592542,0.003443463809060785,0.00408945692932908,0.012556173180457104,0.010544722219086056,0.021449772987183677,0.012556173180457104,0.010544722219086056,0.021449772987183677
all_three,decay + avg + B=2048,unmatched,4,750,steps,2048,0.0029264590399484753,0.0025594075589368084,0.003121015131654783,0.0029264590399484753,0.0025594075589368084,0.003121015131654783,0.009538449314383603,0.008162823176649705,0.014003631903285355,0.009538449314383603,0.008162823176649705,0.014003631903285355
all_three,decay + avg + B=2048,unmatched,4,1100,steps,2048,0.0006976879061124858,0.000652509185310769,0.0007312053662571702,0.0016235416385557554,0.0014787638813459423,0.0017669252425710632,0.002951970234298375,0.002456740844521546,0.007045236973465648,0.00542017748374305,0.004624577556831888,0.00894561454929676
all_three,decay + avg + B=2048,unmatched,4,1450,steps,2048,0.0003064139509806411,0.00027486802270817806,0.00032103655011203895,0.000625865547392653,0.0005666377414274907,0.000694034667166247,0.0015287276276942027,0.0012912691839145317,0.004808729203473557,0.0023304129043469138,0.002056539667800809,0.005000151969919517
all_three,decay + avg + B=2048,unmatched,4,1800,steps,2048,0.00022019969840258362,0.00020004621946933846,0.00022834039281336725,0.0002954479665692375,0.0002577692132085538,0.00031251583830819914,0.0012414933259379227,0.0009793489809918501,0.0040468257006722325,0.0013599500859987406,0.001157578496692144,0.0035894724056844576
all_three,decay + avg + B=2048,unmatched,32,50,steps,2048,0.009984184169370459,0.008994612906478593,0.012153180601609257,0.009984184169370459,0.008994612906478593,0.012153180601609257,0.12558446835645484,0.09778271222342372,0.2388374589965357,0.12558446835645484,0.09778271222342372,0.2388374589965357
all_three,decay + avg + B=2048,unmatched,32,100,steps,2048,0.0046220106297659835,0.004393552564891064,0.005378564872450209,0.0046220106297659835,0.004393552564891064,0.005378564872450209,0.05461969539911045,0.037315886173352936,0.11182003202992202,0.05461969539911045,0.037315886173352936,0.11182003202992202
all_three,decay + avg + B=2048,unmatched,32,180,steps,2048,0.0037939367533759713,0.003586366797735713,0.004179119478406067,0.0037939367533759713,0.003586366797735713,0.004179119478406067,0.02849717692585592,0.0175837589706487,0.0603886107489952,0.02849717692585592,0.0175837589706487,0.0603886107489952
all_three,decay + avg + B=2048,unmatched,32,300,steps,2048,0.003618254961720578,0.003328486240583089,0.004183184601018904,0.003618254961720578,0.003328486240583089,0.004183184601018904,0.018013668972376804,0.01366132506627615,0.034475657486800655,0.018013668972376804,0.01366132506627615,0.034475657486800655
all_three,decay + avg + B=2048,unmatched,32,500,steps,2048,0.0033459829135069575,0.002820654734203922,0.003551269982763195,0.0033459829135069575,0.002820654734203922,0.003551269982763195,0.011888414419689568,0.010728287906120968,0.021544461418500742,0.011888414419689568,0.010728287906120968,0.021544461418500742
all_three,decay + avg + B=2048,unmatched,32,750,steps,2048,0.002588571729629484,0.002272284192500517,0.002650403613882636,0.002588571729629484,0.002272284192500517,0.002650403613882636,0.008922415079419644,0.007540607666612838,0.015251864929718913,0.008922415079419644,0.007540607666612838,0.015251864929718913
all_three,decay + avg + B=2048,unmatched,32,1100,steps,2048,0.0005611283119552557,0.0005399648010344772,0.0005987683624280433,0.0014083345865871953,0.0012582192224737487,0.001656934891329611,0.0029276543140518176,0.002213008520188867,0.007473409231664943,0.005162397229414514,0.0045191943748608505,0.00967683415490119
all_three,decay + avg + B=2048,unmatched,32,1450,steps,2048,0.0002496349288730848,0.00023879797500609665,0.00027137167702178847,0.0005466318755437809,0.000511172457696143,0.0005997746872082166,0.0016277471998197642,0.001162836681164631,0.005226082098144424,0.002435602199016523,0.0019225573299866661,0.005095711253079793
all_three,decay + avg + B=2048,unmatched,32,1800,steps,2048,0.00018128748233788608,0.00017242255458212806,0.00018996774090737083,0.0002573224870397471,0.00021706113316497387,0.0002656198546827289,0.0012960985721315473,0.0009113621384768598,0.004495151471764949,0.001435838089632892,0.0010753680860247179,0.0041524155082374534
